"ConceptVocabularyID","ConceptCode","ConceptTypeVocabularyID","ConceptTypeCode","TermContext","TermLanguage","TermText","TermType","TermIsPreferred","Provider","DWAuditID"
ots.ICD.ICD10GM,M70.-,,,Condition,de,"Soft tissue disorders related to use, overuse and pressure",,true,NA,268
ots.ICD.ICD10GM,O99.-,,,Condition,de,"Other maternal diseases classifiable elsewhere but complicating pregnancy, childbirth and the puerperium",,true,NA,269
ots.ICD.ICD10GM,M05.-,,,Condition,de,Rheumatoid arthritis with rheumatoid factor,,true,NA,270
ots.ICD.ICD10GM,E72.-,,,Condition,de,Other disorders of amino-acid metabolism,,true,NA,271
ots.ICD.ICD10GM,E73.-,,,Condition,de,Lactose intolerance,,true,NA,272
ots.ICD.ICD10GM,E74.-,,,Condition,de,Other disorders of carbohydrate metabolism,,true,NA,273
ots.ICD.ICD10GM,E75.-,,,Condition,de,Disorders of sphingolipid metabolism and other lipid storage disorders,,true,NA,274
ots.ICD.ICD10GM,E76.-,,,Condition,de,Disorders of glycosaminoglycan metabolism,,true,NA,275
ots.ICD.ICD10GM,E77.-,,,Condition,de,Disorders of glycoprotein metabolism,,true,NA,276
ots.ICD.ICD10GM,E78.-,,,Condition,de,Disorders of lipoprotein metabolism and other lipidemias,,true,NA,277
ots.ICD.ICD10GM,H75.-,,,Condition,de,Other disorders of middle ear and mastoid in diseases classified elsewhere,,true,NA,278
ots.ICD.ICD10GM,H80.-,,,Condition,de,Otosclerosis,,true,NA,279
ots.ICD.ICD10GM,H81.-,,,Condition,de,Disorders of vestibular function,,true,NA,280
ots.ICD.ICD10GM,H82.-,,,Condition,de,Vertiginous syndromes in diseases classified elsewhere,,true,NA,281
ots.ICD.ICD10GM,H83.-,,,Condition,de,Other diseases of inner ear,,true,NA,282
ots.ICD.ICD10GM,H90.-,,,Condition,de,Conductive and sensorineural hearing loss,,true,NA,283
ots.ICD.ICD10GM,T64.-,,,Condition,de,Toxic effect of aflatoxin and other mycotoxin food contaminants,,true,NA,284
ots.ICD.ICD10GM,Y83.-,,,Condition,de,"Surgical operation and other surgical procedures as the cause of abnormal reaction of the patient, or of later complication, without mention of misadventure at the time of the procedure",,true,NA,285
ots.ICD.ICD10GM,Y84.-,,,Condition,de,"Other medical procedures as the cause of abnormal reaction of the patient, or of later complication, without mention of misadventure at the time of the procedure",,true,NA,286
ots.ICD.ICD10GM,T67.-,,,Condition,de,Effects of heat and light,,true,NA,287
ots.ICD.ICD10GM,T69.-,,,Condition,de,Other effects of reduced temperature,,true,NA,288
ots.ICD.ICD10GM,T70.-,,,Condition,de,Effects of air pressure and water pressure,,true,NA,289
ots.ICD.ICD10GM,T73.-,,,Condition,de,Effects of other deprivation,,true,NA,290
ots.ICD.ICD10GM,T75.-,,,Condition,de,Other and unspecified effects of other external causes,,true,NA,291
ots.ICD.ICD10GM,T79.-,,,Condition,de,"Certain early complications of trauma, not elsewhere classified",,true,NA,292
ots.ICD.ICD10GM,T80.-,,,Condition,de,"Complications following infusion, transfusion and therapeutic injection",,true,NA,293
ots.ICD.ICD10GM,T81.-,,,Condition,de,"Complications of procedures, not elsewhere classified",,true,NA,294
ots.ICD.ICD10GM,T82.-,,,Condition,de,"Complications of cardiac and vascular prosthetic devices, implants and grafts",,true,NA,295
ots.ICD.ICD10GM,T24.-,,,Condition,de,"Burn and corrosion of lower limb, except ankle and foot",,true,NA,296
ots.ICD.ICD10GM,T83.-,,,Condition,de,"Complications of genitourinary prosthetic devices, implants and grafts",,true,NA,297
ots.ICD.ICD10GM,S71.-,,,Condition,de,Open wound of hip and thigh,,true,NA,298
ots.ICD.ICD10GM,T25.-,,,Condition,de,Burn and corrosion of ankle and foot,,true,NA,299
ots.ICD.ICD10GM,S73.-,,,Condition,de,Dislocation and sprain of joint and ligaments of hip,,true,NA,300
ots.ICD.ICD10GM,S74.-,,,Condition,de,Injury of nerves at hip and thigh level,,true,NA,301
ots.ICD.ICD10GM,S75.-,,,Condition,de,Injury of blood vessels at hip and thigh level,,true,NA,302
ots.ICD.ICD10GM,T27.-,,,Condition,de,Burn and corrosion of respiratory tract,,true,NA,303
ots.ICD.ICD10GM,T28.-,,,Condition,de,Burn and corrosion of other internal organs,,true,NA,304
ots.ICD.ICD10GM,T30.-,,,Condition,de,"Burn and corrosion, body region unspecified",,true,NA,305
ots.ICD.ICD10GM,T31.-,,,Condition,de,Burns classified according to extent of body surface involved,,true,NA,306
ots.ICD.ICD10GM,T32.-,,,Condition,de,Corrosions classified according to extent of body surface involved,,true,NA,307
ots.ICD.ICD10GM,S38.-,,,Condition,de,"Crushing injury and traumatic amputation of abdomen, lower back, pelvis and external genitals",,true,NA,308
ots.ICD.ICD10GM,S39.-,,,Condition,de,"Other and unspecified injuries of abdomen, lower back, pelvis and external genitals",,true,NA,309
ots.ICD.ICD10GM,S76.-,,,Condition,de,"Injury of muscle, fascia and tendon at hip and thigh level",,true,NA,310
ots.ICD.ICD10GM,O9A.-,,,Condition,de,"Maternal malignant neoplasms, traumatic injuries and abuse classifiable elsewhere but complicating pregnancy, childbirth and the puerperium",,true,NA,311
ots.ICD.ICD10GM,S40.-,,,Condition,de,Superficial injury of shoulder and upper arm,,true,NA,312
ots.ICD.ICD10GM,M71.-,,,Condition,de,Other bursopathies,,true,NA,313
ots.ICD.ICD10GM,M72.-,,,Condition,de,Fibroblastic disorders,,true,NA,314
ots.ICD.ICD10GM,M75.-,,,Condition,de,Shoulder lesions,,true,NA,315
ots.ICD.ICD10GM,M76.-,,,Condition,de,"Enthesopathies, lower limb, excluding foot",,true,NA,316
ots.ICD.ICD10GM,H91.-,,,Condition,de,Other and unspecified hearing loss,,true,NA,317
ots.ICD.ICD10GM,H92.-,,,Condition,de,Otalgia and effusion of ear,,true,NA,318
ots.ICD.ICD10GM,H93.-,,,Condition,de,"Other disorders of ear, not elsewhere classified",,true,NA,319
ots.ICD.ICD10GM,H94.-,,,Condition,de,Other disorders of ear in diseases classified elsewhere,,true,NA,320
ots.ICD.ICD10GM,H95.-,,,Condition,de,"Intraoperative and postprocedural complications and disorders of ear and mastoid process, not elsewhere classified",,true,NA,321
ots.ICD.ICD10GM,Z14.-,,,Condition,de,Genetic carrier,,true,NA,322
ots.ICD.ICD10GM,Z15.-,,,Condition,de,Genetic susceptibility to disease,,true,NA,323
ots.ICD.ICD10GM,Z18.-,,,Condition,de,Retained foreign body fragments,,true,NA,324
ots.ICD.ICD10GM,Z22.-,,,Condition,de,Carrier of infectious disease,,true,NA,325
ots.ICD.ICD10GM,T84.-,,,Condition,de,"Complications of internal orthopedic prosthetic devices, implants and grafts",,true,NA,326
ots.ICD.ICD10GM,T26.-,,,Condition,de,Burn and corrosion confined to eye and adnexa,,true,NA,327
ots.ICD.ICD10GM,T85.-,,,Condition,de,"Complications of other internal prosthetic devices, implants and grafts",,true,NA,328
ots.ICD.ICD10GM,T86.-,,,Condition,de,Complications of transplanted organs and tissue,,true,NA,329
ots.ICD.ICD10GM,T33.-,,,Condition,de,Superficial frostbite,,true,NA,330
ots.ICD.ICD10GM,T34.-,,,Condition,de,Frostbite with tissue necrosis,,true,NA,331
ots.ICD.ICD10GM,T36.-,,,Condition,de,"Poisoning by, adverse effect of and underdosing of systemic antibiotics",,true,NA,332
ots.ICD.ICD10GM,S77.-,,,Condition,de,Crushing injury of hip and thigh,,true,NA,333
ots.ICD.ICD10GM,T38.-,,,Condition,de,"Poisoning by, adverse effect of and underdosing of hormones and their synthetic substitutes and antagonists, not elsewhere classified",,true,NA,334
ots.ICD.ICD10GM,S41.-,,,Condition,de,Open wound of shoulder and upper arm,,true,NA,335
ots.ICD.ICD10GM,S42.-,,,Condition,de,Fracture of shoulder and upper arm,,true,NA,336
ots.ICD.ICD10GM,S78.-,,,Condition,de,Traumatic amputation of hip and thigh,,true,NA,337
ots.ICD.ICD10GM,S79.-,,,Condition,de,Other and unspecified injuries of hip and thigh,,true,NA,338
ots.ICD.ICD10GM,P00.-,,,Condition,de,Newborn affected by maternal conditions that may be unrelated to present pregnancy,,true,NA,339
ots.ICD.ICD10GM,P01.-,,,Condition,de,Newborn affected by maternal complications of pregnancy,,true,NA,340
ots.ICD.ICD10GM,P02.-,,,Condition,de,"Newborn affected by complications of placenta, cord and membranes",,true,NA,341
ots.ICD.ICD10GM,P03.-,,,Condition,de,Newborn affected by other complications of labor and delivery,,true,NA,342
ots.ICD.ICD10GM,P04.-,,,Condition,de,Newborn affected by noxious substances transmitted via placenta or breast milk,,true,NA,343
ots.ICD.ICD10GM,P05.-,,,Condition,de,Disorders of newborn related to slow fetal growth and fetal malnutrition,,true,NA,344
ots.ICD.ICD10GM,P07.-,,,Condition,de,"Disorders of newborn related to short gestation and low birth weight, not elsewhere classified",,true,NA,345
ots.ICD.ICD10GM,P08.-,,,Condition,de,Disorders of newborn related to long gestation and high birth weight,,true,NA,346
ots.ICD.ICD10GM,P10.-,,,Condition,de,Intracranial laceration and hemorrhage due to birth injury,,true,NA,347
ots.ICD.ICD10GM,P11.-,,,Condition,de,Other birth injuries to central nervous system,,true,NA,348
ots.ICD.ICD10GM,P12.-,,,Condition,de,Birth injury to scalp,,true,NA,349
ots.ICD.ICD10GM,P13.-,,,Condition,de,Birth injury to skeleton,,true,NA,350
ots.ICD.ICD10GM,P14.-,,,Condition,de,Birth injury to peripheral nervous system,,true,NA,351
ots.ICD.ICD10GM,P15.-,,,Condition,de,Other birth injuries,,true,NA,352
ots.ICD.ICD10GM,P19.-,,,Condition,de,Metabolic acidemia in newborn,,true,NA,353
ots.ICD.ICD10GM,P22.-,,,Condition,de,Respiratory distress of newborn,,true,NA,354
ots.ICD.ICD10GM,P23.-,,,Condition,de,Congenital pneumonia,,true,NA,355
ots.ICD.ICD10GM,P24.-,,,Condition,de,Neonatal aspiration,,true,NA,356
ots.ICD.ICD10GM,P25.-,,,Condition,de,Interstitial emphysema and related conditions originating in the perinatal period,,true,NA,357
ots.ICD.ICD10GM,P26.-,,,Condition,de,Pulmonary hemorrhage originating in the perinatal period,,true,NA,358
ots.ICD.ICD10GM,P27.-,,,Condition,de,Chronic respiratory disease originating in the perinatal period,,true,NA,359
ots.ICD.ICD10GM,P28.-,,,Condition,de,Other respiratory conditions originating in the perinatal period,,true,NA,360
ots.ICD.ICD10GM,P29.-,,,Condition,de,Cardiovascular disorders originating in the perinatal period,,true,NA,361
ots.ICD.ICD10GM,P35.-,,,Condition,de,Congenital viral diseases,,true,NA,362
ots.ICD.ICD10GM,P36.-,,,Condition,de,Bacterial sepsis of newborn,,true,NA,363
ots.ICD.ICD10GM,P37.-,,,Condition,de,Other congenital infectious and parasitic diseases,,true,NA,364
ots.ICD.ICD10GM,P38.-,,,Condition,de,Omphalitis of newborn,,true,NA,365
ots.ICD.ICD10GM,M06.-,,,Condition,de,Other rheumatoid arthritis,,true,NA,366
ots.ICD.ICD10GM,M77.-,,,Condition,de,Other enthesopathies,,true,NA,367
ots.ICD.ICD10GM,M79.-,,,Condition,de,"Other and unspecified soft tissue disorders, not elsewhere classified",,true,NA,368
ots.ICD.ICD10GM,M80.-,,,Condition,de,Osteoporosis with current pathological fracture,,true,NA,369
ots.ICD.ICD10GM,Z32.-,,,Condition,de,Encounter for pregnancy test and childbirth and childcare instruction,,true,NA,370
ots.ICD.ICD10GM,Z33.-,,,Condition,de,Pregnant state,,true,NA,371
ots.ICD.ICD10GM,Z3A.-,,,Condition,de,Weeks of gestation,,true,NA,372
ots.ICD.ICD10GM,Z38.-,,,Condition,de,Liveborn infants according to place of birth and type of delivery,,true,NA,373
ots.ICD.ICD10GM,T87.-,,,Condition,de,Complications peculiar to reattachment and amputation,,true,NA,374
ots.ICD.ICD10GM,T88.-,,,Condition,de,"Other complications of surgical and medical care, not elsewhere classified",,true,NA,375
ots.ICD.ICD10GM,Z62.-,,,Condition,de,Problems related to upbringing,,true,NA,376
ots.ICD.ICD10GM,Z64.-,,,Condition,de,Problems related to certain psychosocial circumstances,,true,NA,377
ots.ICD.ICD10GM,Z65.-,,,Condition,de,Problems related to other psychosocial circumstances,,true,NA,378
ots.ICD.ICD10GM,Z72.-,,,Condition,de,Problems related to lifestyle,,true,NA,379
ots.ICD.ICD10GM,Z73.-,,,Condition,de,Problems related to life management difficulty,,true,NA,380
ots.ICD.ICD10GM,Z74.-,,,Condition,de,Problems related to care provider dependency,,true,NA,381
ots.ICD.ICD10GM,S80.-,,,Condition,de,Superficial injury of knee and lower leg,,true,NA,382
ots.ICD.ICD10GM,S81.-,,,Condition,de,Open wound of knee and lower leg,,true,NA,383
ots.ICD.ICD10GM,T39.-,,,Condition,de,"Poisoning by, adverse effect of and underdosing of nonopioid analgesics, antipyretics and antirheumatics",,true,NA,384
ots.ICD.ICD10GM,P39.-,,,Condition,de,Other infections specific to the perinatal period,,true,NA,385
ots.ICD.ICD10GM,P50.-,,,Condition,de,Newborn affected by intrauterine (fetal) blood loss,,true,NA,386
ots.ICD.ICD10GM,P51.-,,,Condition,de,Umbilical hemorrhage of newborn,,true,NA,387
ots.ICD.ICD10GM,S43.-,,,Condition,de,Dislocation and sprain of joints and ligaments of shoulder girdle,,true,NA,388
ots.ICD.ICD10GM,S44.-,,,Condition,de,Injury of nerves at shoulder and upper arm level,,true,NA,389
ots.ICD.ICD10GM,M81.-,,,Condition,de,Osteoporosis without current pathological fracture,,true,NA,390
ots.ICD.ICD10GM,M83.-,,,Condition,de,Adult osteomalacia,,true,NA,391
ots.ICD.ICD10GM,M84.-,,,Condition,de,Disorder of continuity of bone,,true,NA,392
ots.ICD.ICD10GM,P52.-,,,Condition,de,Intracranial nontraumatic hemorrhage of newborn,,true,NA,393
ots.ICD.ICD10GM,P54.-,,,Condition,de,Other neonatal hemorrhages,,true,NA,394
ots.ICD.ICD10GM,P55.-,,,Condition,de,Hemolytic disease of newborn,,true,NA,395
ots.ICD.ICD10GM,P56.-,,,Condition,de,Hydrops fetalis due to hemolytic disease,,true,NA,396
ots.ICD.ICD10GM,P57.-,,,Condition,de,Kernicterus,,true,NA,397
ots.ICD.ICD10GM,P58.-,,,Condition,de,Neonatal jaundice due to other excessive hemolysis,,true,NA,398
ots.ICD.ICD10GM,P59.-,,,Condition,de,Neonatal jaundice from other and unspecified causes,,true,NA,399
ots.ICD.ICD10GM,P61.-,,,Condition,de,Other perinatal hematological disorders,,true,NA,400
ots.ICD.ICD10GM,P70.-,,,Condition,de,Transitory disorders of carbohydrate metabolism specific to newborn,,true,NA,401
ots.ICD.ICD10GM,P71.-,,,Condition,de,Transitory neonatal disorders of calcium and magnesium metabolism,,true,NA,402
ots.ICD.ICD10GM,P72.-,,,Condition,de,Other transitory neonatal endocrine disorders,,true,NA,403
ots.ICD.ICD10GM,P74.-,,,Condition,de,Other transitory neonatal electrolyte and metabolic disturbances,,true,NA,404
ots.ICD.ICD10GM,P76.-,,,Condition,de,Other intestinal obstruction of newborn,,true,NA,405
ots.ICD.ICD10GM,P78.-,,,Condition,de,Other perinatal digestive system disorders,,true,NA,406
ots.ICD.ICD10GM,P80.-,,,Condition,de,Hypothermia of newborn,,true,NA,407
ots.ICD.ICD10GM,P81.-,,,Condition,de,Other disturbances of temperature regulation of newborn,,true,NA,408
ots.ICD.ICD10GM,P83.-,,,Condition,de,Other conditions of integument specific to newborn,,true,NA,409
ots.ICD.ICD10GM,P91.-,,,Condition,de,Other disturbances of cerebral status of newborn,,true,NA,410
ots.ICD.ICD10GM,P93.-,,,Condition,de,Reactions and intoxications due to drugs administered to newborn,,true,NA,411
ots.ICD.ICD10GM,P94.-,,,Condition,de,Disorders of muscle tone of newborn,,true,NA,412
ots.ICD.ICD10GM,Z94.-,,,Condition,de,Transplanted organ and tissue status,,true,NA,413
ots.ICD.ICD10GM,T40.-,,,Condition,de,"Poisoning by, adverse effect of and underdosing of narcotics and psychodysleptics [hallucinogens]",,true,NA,414
ots.ICD.ICD10GM,S82.-,,,Condition,de,"Fracture of lower leg, including ankle",,true,NA,415
ots.ICD.ICD10GM,S83.-,,,Condition,de,Dislocation and sprain of joints and ligaments of knee,,true,NA,416
ots.ICD.ICD10GM,P96.-,,,Condition,de,Other conditions originating in the perinatal period,,true,NA,417
ots.ICD.ICD10GM,Q00.-,,,Condition,de,Anencephaly and similar malformations,,true,NA,418
ots.ICD.ICD10GM,Q01.-,,,Condition,de,Encephalocele,,true,NA,419
ots.ICD.ICD10GM,Q03.-,,,Condition,de,Congenital hydrocephalus,,true,NA,420
ots.ICD.ICD10GM,Q04.-,,,Condition,de,Other congenital malformations of brain,,true,NA,421
ots.ICD.ICD10GM,Q05.-,,,Condition,de,Spina bifida,,true,NA,422
ots.ICD.ICD10GM,Q06.-,,,Condition,de,Other congenital malformations of spinal cord,,true,NA,423
ots.ICD.ICD10GM,Q07.-,,,Condition,de,Other congenital malformations of nervous system,,true,NA,424
ots.ICD.ICD10GM,Q10.-,,,Condition,de,"Congenital malformations of eyelid, lacrimal apparatus and orbit",,true,NA,425
ots.ICD.ICD10GM,Q11.-,,,Condition,de,"Anophthalmos, microphthalmos and macrophthalmos",,true,NA,426
ots.ICD.ICD10GM,Q12.-,,,Condition,de,Congenital lens malformations,,true,NA,427
ots.ICD.ICD10GM,Q13.-,,,Condition,de,Congenital malformations of anterior segment of eye,,true,NA,428
ots.ICD.ICD10GM,Q14.-,,,Condition,de,Congenital malformations of posterior segment of eye,,true,NA,429
ots.ICD.ICD10GM,Q15.-,,,Condition,de,Other congenital malformations of eye,,true,NA,430
ots.ICD.ICD10GM,Q16.-,,,Condition,de,Congenital malformations of ear causing impairment of hearing,,true,NA,431
ots.ICD.ICD10GM,Q17.-,,,Condition,de,Other congenital malformations of ear,,true,NA,432
ots.ICD.ICD10GM,Q18.-,,,Condition,de,Other congenital malformations of face and neck,,true,NA,433
ots.ICD.ICD10GM,Q20.-,,,Condition,de,Congenital malformations of cardiac chambers and connections,,true,NA,434
ots.ICD.ICD10GM,Q21.-,,,Condition,de,Congenital malformations of cardiac septa,,true,NA,435
ots.ICD.ICD10GM,Q22.-,,,Condition,de,Congenital malformations of pulmonary and tricuspid valves,,true,NA,436
ots.ICD.ICD10GM,Q23.-,,,Condition,de,Congenital malformations of aortic and mitral valves,,true,NA,437
ots.ICD.ICD10GM,Q24.-,,,Condition,de,Other congenital malformations of heart,,true,NA,438
ots.ICD.ICD10GM,Q25.-,,,Condition,de,Congenital malformations of great arteries,,true,NA,439
ots.ICD.ICD10GM,Q26.-,,,Condition,de,Congenital malformations of great veins,,true,NA,440
ots.ICD.ICD10GM,Q27.-,,,Condition,de,Other congenital malformations of peripheral vascular system,,true,NA,441
ots.ICD.ICD10GM,Q28.-,,,Condition,de,Other congenital malformations of circulatory system,,true,NA,442
ots.ICD.ICD10GM,Q30.-,,,Condition,de,Congenital malformations of nose,,true,NA,443
ots.ICD.ICD10GM,Q31.-,,,Condition,de,Congenital malformations of larynx,,true,NA,444
ots.ICD.ICD10GM,Q32.-,,,Condition,de,Congenital malformations of trachea and bronchus,,true,NA,445
ots.ICD.ICD10GM,Q33.-,,,Condition,de,Congenital malformations of lung,,true,NA,446
ots.ICD.ICD10GM,Q34.-,,,Condition,de,Other congenital malformations of respiratory system,,true,NA,447
ots.ICD.ICD10GM,S45.-,,,Condition,de,Injury of blood vessels at shoulder and upper arm level,,true,NA,448
ots.ICD.ICD10GM,Z99.-,,,Condition,de,"Dependence on enabling machines and devices, not elsewhere classified",,true,NA,449
ots.ICD.ICD10GM,T41.-,,,Condition,de,"Poisoning by, adverse effect of and underdosing of anesthetics and therapeutic gases",,true,NA,450
ots.ICD.ICD10GM,T42.-,,,Condition,de,"Poisoning by, adverse effect of and underdosing of antiepileptic, sedative- hypnotic and antiparkinsonism drugs",,true,NA,451
ots.ICD.ICD10GM,T43.-,,,Condition,de,"Poisoning by, adverse effect of and underdosing of psychotropic drugs, not elsewhere classified",,true,NA,452
ots.ICD.ICD10GM,S46.-,,,Condition,de,"Injury of muscle, fascia and tendon at shoulder and upper arm level",,true,NA,453
ots.ICD.ICD10GM,S84.-,,,Condition,de,Injury of nerves at lower leg level,,true,NA,454
ots.ICD.ICD10GM,S85.-,,,Condition,de,Injury of blood vessels at lower leg level,,true,NA,455
ots.ICD.ICD10GM,A00.-,,,Condition,de,Cholera,,true,NA,456
ots.ICD.ICD10GM,A01.-,,,Condition,de,Typhoid and paratyphoid fevers,,true,NA,457
ots.ICD.ICD10GM,A02.-,,,Condition,de,Other salmonella infections,,true,NA,458
ots.ICD.ICD10GM,A03.-,,,Condition,de,Shigellosis,,true,NA,459
ots.ICD.ICD10GM,A04.-,,,Condition,de,Other bacterial intestinal infections,,true,NA,460
ots.ICD.ICD10GM,A05.-,,,Condition,de,"Other bacterial foodborne intoxications, not elsewhere classified",,true,NA,461
ots.ICD.ICD10GM,A06.-,,,Condition,de,Amebiasis,,true,NA,462
ots.ICD.ICD10GM,A07.-,,,Condition,de,Other protozoal intestinal diseases,,true,NA,463
ots.ICD.ICD10GM,A08.-,,,Condition,de,Viral and other specified intestinal infections,,true,NA,464
ots.ICD.ICD10GM,A15.-,,,Condition,de,Respiratory tuberculosis,,true,NA,465
ots.ICD.ICD10GM,A17.-,,,Condition,de,Tuberculosis of nervous system,,true,NA,466
ots.ICD.ICD10GM,A18.-,,,Condition,de,Tuberculosis of other organs,,true,NA,467
ots.ICD.ICD10GM,A19.-,,,Condition,de,Miliary tuberculosis,,true,NA,468
ots.ICD.ICD10GM,A20.-,,,Condition,de,Plague,,true,NA,469
ots.ICD.ICD10GM,A21.-,,,Condition,de,Tularemia,,true,NA,470
ots.ICD.ICD10GM,A22.-,,,Condition,de,Anthrax,,true,NA,471
ots.ICD.ICD10GM,A23.-,,,Condition,de,Brucellosis,,true,NA,472
ots.ICD.ICD10GM,A24.-,,,Condition,de,Glanders and melioidosis,,true,NA,473
ots.ICD.ICD10GM,A25.-,,,Condition,de,Rat-bite fevers,,true,NA,474
ots.ICD.ICD10GM,A26.-,,,Condition,de,Erysipeloid,,true,NA,475
ots.ICD.ICD10GM,A27.-,,,Condition,de,Leptospirosis,,true,NA,476
ots.ICD.ICD10GM,A28.-,,,Condition,de,"Other zoonotic bacterial diseases, not elsewhere classified",,true,NA,477
ots.ICD.ICD10GM,A30.-,,,Condition,de,Leprosy [Hansen's disease],,true,NA,478
ots.ICD.ICD10GM,A31.-,,,Condition,de,Infection due to other mycobacteria,,true,NA,479
ots.ICD.ICD10GM,A32.-,,,Condition,de,Listeriosis,,true,NA,480
ots.ICD.ICD10GM,A36.-,,,Condition,de,Diphtheria,,true,NA,481
ots.ICD.ICD10GM,A37.-,,,Condition,de,Whooping cough,,true,NA,482
ots.ICD.ICD10GM,S86.-,,,Condition,de,"Injury of muscle, fascia and tendon at lower leg level",,true,NA,483
ots.ICD.ICD10GM,F19.-,,,Condition,de,Other psychoactive substance related disorders,,true,NA,484
ots.ICD.ICD10GM,F20.-,,,Condition,de,Schizophrenia,,true,NA,485
ots.ICD.ICD10GM,F25.-,,,Condition,de,Schizoaffective disorders,,true,NA,486
ots.ICD.ICD10GM,F30.-,,,Condition,de,Manic episode,,true,NA,487
ots.ICD.ICD10GM,F31.-,,,Condition,de,Bipolar disorder,,true,NA,488
ots.ICD.ICD10GM,F32.-,,,Condition,de,"Major depressive disorder, single episode",,true,NA,489
ots.ICD.ICD10GM,F33.-,,,Condition,de,"Major depressive disorder, recurrent",,true,NA,490
ots.ICD.ICD10GM,F34.-,,,Condition,de,Persistent mood [affective] disorders,,true,NA,491
ots.ICD.ICD10GM,F40.-,,,Condition,de,Phobic anxiety disorders,,true,NA,492
ots.ICD.ICD10GM,F41.-,,,Condition,de,Other anxiety disorders,,true,NA,493
ots.ICD.ICD10GM,F43.-,,,Condition,de,"Reaction to severe stress, and adjustment disorders",,true,NA,494
ots.ICD.ICD10GM,F44.-,,,Condition,de,Dissociative and conversion disorders,,true,NA,495
ots.ICD.ICD10GM,F45.-,,,Condition,de,Somatoform disorders,,true,NA,496
ots.ICD.ICD10GM,F48.-,,,Condition,de,Other nonpsychotic mental disorders,,true,NA,497
ots.ICD.ICD10GM,F50.-,,,Condition,de,Eating disorders,,true,NA,498
ots.ICD.ICD10GM,F51.-,,,Condition,de,Sleep disorders not due to a substance or known physiological condition,,true,NA,499
ots.ICD.ICD10GM,A38.-,,,Condition,de,Scarlet fever,,true,NA,500
ots.ICD.ICD10GM,A39.-,,,Condition,de,Meningococcal infection,,true,NA,501
ots.ICD.ICD10GM,A40.-,,,Condition,de,Streptococcal sepsis,,true,NA,502
ots.ICD.ICD10GM,A41.-,,,Condition,de,Other sepsis,,true,NA,503
ots.ICD.ICD10GM,A42.-,,,Condition,de,Actinomycosis,,true,NA,504
ots.ICD.ICD10GM,A43.-,,,Condition,de,Nocardiosis,,true,NA,505
ots.ICD.ICD10GM,A44.-,,,Condition,de,Bartonellosis,,true,NA,506
ots.ICD.ICD10GM,A48.-,,,Condition,de,"Other bacterial diseases, not elsewhere classified",,true,NA,507
ots.ICD.ICD10GM,A49.-,,,Condition,de,Bacterial infection of unspecified site,,true,NA,508
ots.ICD.ICD10GM,A50.-,,,Condition,de,Congenital syphilis,,true,NA,509
ots.ICD.ICD10GM,A51.-,,,Condition,de,Early syphilis,,true,NA,510
ots.ICD.ICD10GM,A52.-,,,Condition,de,Late syphilis,,true,NA,511
ots.ICD.ICD10GM,A53.-,,,Condition,de,Other and unspecified syphilis,,true,NA,512
ots.ICD.ICD10GM,A54.-,,,Condition,de,Gonococcal infection,,true,NA,513
ots.ICD.ICD10GM,F55.-,,,Condition,de,Abuse of non-psychoactive substances,,true,NA,514
ots.ICD.ICD10GM,F60.-,,,Condition,de,Specific personality disorders,,true,NA,515
ots.ICD.ICD10GM,F63.-,,,Condition,de,Impulse disorders,,true,NA,516
ots.ICD.ICD10GM,F64.-,,,Condition,de,Gender identity disorders,,true,NA,517
ots.ICD.ICD10GM,F65.-,,,Condition,de,Paraphilias,,true,NA,518
ots.ICD.ICD10GM,F68.-,,,Condition,de,Other disorders of adult personality and behavior,,true,NA,519
ots.ICD.ICD10GM,F80.-,,,Condition,de,Specific developmental disorders of speech and language,,true,NA,520
ots.ICD.ICD10GM,F81.-,,,Condition,de,Specific developmental disorders of scholastic skills,,true,NA,521
ots.ICD.ICD10GM,F84.-,,,Condition,de,Pervasive developmental disorders,,true,NA,522
ots.ICD.ICD10GM,F90.-,,,Condition,de,Attention-deficit hyperactivity disorders,,true,NA,523
ots.ICD.ICD10GM,F91.-,,,Condition,de,Conduct disorders,,true,NA,524
ots.ICD.ICD10GM,F93.-,,,Condition,de,Emotional disorders with onset specific to childhood,,true,NA,525
ots.ICD.ICD10GM,F94.-,,,Condition,de,Disorders of social functioning with onset specific to childhood and adolescence,,true,NA,526
ots.ICD.ICD10GM,F95.-,,,Condition,de,Tic disorder,,true,NA,527
ots.ICD.ICD10GM,F98.-,,,Condition,de,Other behavioral and emotional disorders with onset usually occurring in childhood and adolescence,,true,NA,528
ots.ICD.ICD10GM,G00.-,,,Condition,de,"Bacterial meningitis, not elsewhere classified",,true,NA,529
ots.ICD.ICD10GM,G03.-,,,Condition,de,Meningitis due to other and unspecified causes,,true,NA,530
ots.ICD.ICD10GM,G04.-,,,Condition,de,"Encephalitis, myelitis and encephalomyelitis",,true,NA,531
ots.ICD.ICD10GM,G05.-,,,Condition,de,"Encephalitis, myelitis and encephalomyelitis in diseases classified elsewhere",,true,NA,532
ots.ICD.ICD10GM,G06.-,,,Condition,de,Intracranial and intraspinal abscess and granuloma,,true,NA,533
ots.ICD.ICD10GM,A56.-,,,Condition,de,Other sexually transmitted chlamydial diseases,,true,NA,534
ots.ICD.ICD10GM,A59.-,,,Condition,de,Trichomoniasis,,true,NA,535
